"address_id","house_number","house_name","street","city","county","post_code","Address_ID"
6167127360,854,"Fossgate","The Crescent","Birmingham","South Yorkshire","BS1 3AA","AD00273"
4682404725,1293,"Wapping Wharf","Fitzroy Square","Luton","Northumberland","BN1 3AA","AD00274"
2009818350,453,"Highcross Leicester","Barons Court Road","Manchester","Warwickshire","DN1 2AA","AD00275"
70326142,686,"The Close","Weltjie Road","Nottingham","Isle of Wight","NG1 3AA","AD00276"
4069504796,2,"The Beacon","Gillespie Road","Lincoln","West Yorkshire","LE1 1AA","AD00277"
3911241054,876,"The Potteries Shopping Centre","The Boltons","Sheffield","Wiltshire","WD1 1AA","AD00278"
8075908805,757,"XYZ Apartments","Barons Court Road","Oxford","Leicestershire","BN1 1AA","AD00279"
456873686,150,"The Centre MK","Church Street","Exeter","South Yorkshire","CV1 3AA","AD00280"
9944755087,344,"XYZ Apartments","Barnsbury Road","Manchester","West Sussex","OL1 2AA","AD00281"
9736221830,800,"Trinity Walk","Notting Hill Gate","Leicester","Cumbria","SO1 1AA","AD00282"
2127056655,429,"The BH1 Apartments","Marylebone High Street","Peterborough","Lincolnshire","EX1 2AA","AD00283"
2530864608,417,"Edgbaston Park","Parsons Green Lane","Chester","West Sussex","GL1 3AA","AD00284"
349022445,400,"Cathedral Square","The Crescent","Bolton","Lincolnshire","LN1 3AA","AD00285"
198276869,1043,"The Mailbox","Bramerton Street","Rochdale","Merseyside","B1 3AA","AD00286"
3834173932,176,"The Interchange","Wilton Road","Wakefield","Greater London","TS1 3AA","AD00287"
2655289420,201,"The BH1 Apartments","The Crescent","Blackpool","East Riding of Yorkshire","LS1 1AA","AD00288"
5554464769,1337,"Deansgate Quays","Park Avenue Road","Crawley","Hampshire","MK1 3AA","AD00289"
9230946966,1388,"Princes Dock","Margravine Road","Salisbury","North Yorkshire","BS1 2AA","AD00290"
5631403463,635,"Cathedral Green","Elgin Avenue","Ipswich","Cambridgeshire","TS1 3AA","AD00291"
2739910894,1239,"St Paul's Place","Lyttelton Road","Oxford","City of London","YO1 1AA","AD00292"
8594546890,489,"Trinity Walk","Park Avenue Road","Manchester","Cheshire","GL1 1AA","AD00293"
3139361017,1210,"Hampton","Highbury Fields","Liverpool","Norfolk","PE1 2AA","AD00294"
5629220667,842,"The Broadway","Chipping Norton Street","Crawley","Bristol","FY1 2AA","AD00295"
2490467980,1020,"Brindleyplace","The Boltons","Bolton","Merseyside","MK1 1AA","AD00296"
9978168338,1136,"The Drapery","Marylebone High Street","Watford","East Sussex","SR1 1AA","AD00297"
4987318539,886,"Rochdale Exchange","Elgin Avenue","Gloucester","Greater Manchester","PE1 3AA","AD00298"
873497678,29,"The Exchange","Sutherland Avenue","Stoke-on-Trent","West Yorkshire","BN1 3AA","AD00299"
1433915219,789,"Castlegate","Sutherland Avenue","Wolverhampton","Shropshire","CR1 1AA","AD00300"
3100321669,466,"The Bridges","Wimbledon Park Road","Newcastle upon Tyne","Berkshire","SR1 3AA","AD00301"
2950996159,1000,"Velocity Apartments","Alverstone Street","Sheffield","Oxfordshire","CB1 1AA","AD00302"
4301447083,600,"Kings Walk","Church Street","Brighton","East Riding of Yorkshire","LN1 2AA","AD00303"
8806494619,633,"Sovereign Square","Notting Hill Gate","Wakefield","Buckinghamshire","FY1 2AA","AD00304"
7229172381,94,"Tombland","Addison Road","Coventry","Cambridgeshire","NG1 1AA","AD00305"
4650227852,1012,"The Lumen","Weltjie Road","Wakefield","Bedfordshire","SP1 1AA","AD00306"
559255624,537,"Manchester One","Gillespie Road","Blackpool","East Sussex","TS1 1AA","AD00307"
5047305333,263,"Bathurst Buildings","The Boltons","Watford","Norfolk","BL1 1AA","AD00308"
977484246,324,"The iQ Wolverhampton","Addison Road","Oxford","Cornwall","WF1 2AA","AD00309"
4780295270,13,"XYZ Apartments","Wilton Road","Plymouth","Cumbria","MK1 2AA","AD00310"
323593801,1478,"The Triangle","Canonbury Grove","Blackburn","Wiltshire","M1 2AA","AD00311"
5973554597,705,"Middlehaven","Weltjie Road","Brighton","Greater Manchester","BD1 2AA","AD00312"
8258323636,939,"The Quays","Barnsbury Road","Birmingham","Norfolk","TS1 1AA","AD00313"
1345275048,599,"Manchester One","Alverstone Street","Sunderland","South Yorkshire","TS1 2AA","AD00314"
5367602657,315,"The Park","Gillespie Road","Lincoln","Northumberland","SO1 3AA","AD00315"
8901950227,793,"Cathedral Quarter","Addison Road","Dudley","Kent","FY1 2AA","AD00316"
5099158544,975,"Watergate Street","Bloomsbury Square","Lincoln","Devon","WV1 2AA","AD00317"
735397430,324,"The iQ Wolverhampton","Addison Road","Oxford","Cornwall","WF1 2AA","AD00318"
5517529046,164,"Kelham Island","Margravine Road","Northampton","Essex","LS1 2AA","AD00319"
3929219506,298,"Blackburn Mall","Kensington Palace Gardens","Brighton","Merseyside","CR1 3AA","AD00320"
6223558465,1478,"The Triangle","Canonbury Grove","Blackburn","Wiltshire","M1 2AA","AD00321"
5362952072,233,"Middlehaven","Lauderdale Road","Luton","Somerset","BN1 1AA","AD00322"
2247226434,241,"Brayford Pool","Thornhill Road","Bradford","Greater London","NR1 3AA","AD00323"
9288231471,447,"City Park","Parsons Green Lane","Manchester","Bedfordshire","FY1 2AA","AD00324"
7910531095,513,"Sovereign Square","Bloomsbury Square","Portsmouth","Kent","SP1 2AA","AD00325"
8686500579,1006,"City Park","Barons Court Road","Wakefield","Lancashire","SO1 2AA","AD00326"
3704555371,645,"Tombland","Bramerton Street","Leeds","Lancashire","SN1 2AA","AD00327"
5641692816,1407,"The Rufus Centre","Barnsbury Road","Rochdale","Leicestershire","B1 3AA","AD00328"
652955029,831,"Regent Street","Sutherland Avenue","Ipswich","Rutland","BS1 1AA","AD00329"
2612303014,1357,"Sovereign Square","Wimbledon Park Road","Cambridge","Bedfordshire","BD1 1AA","AD00330"
2904849602,324,"The iQ Wolverhampton","Addison Road","Oxford","Cornwall","WF1 2AA","AD00331"
1374972312,840,"Rochdale Exchange","Park Avenue Road","Blackburn","Bristol","M1 3AA","AD00332"
9589997643,192,"Castlefield Wharf","Wilton Road","Blackburn","North Yorkshire","WV1 1AA","AD00333"
8137747087,343,"The Big One Apartments","Highbury Fields","Blackpool","Gloucestershire","PL1 2AA","AD00334"
8857935213,466,"Bathurst Buildings","Kensington Palace Gardens","Bradford","Surrey","NR1 2AA","AD00335"
9910433796,201,"The Point","Wimbledon Park Road","Nottingham","Suffolk","HU1 3AA","AD00336"
4765634035,858,"The Waterfront","Elgin Avenue","Plymouth","Durham","CA1 3AA","AD00337"
3414097397,554,"Bradshawgate","Randolph Crescent","Crawley","Shropshire","SR1 1AA","AD00338"
556666011,414,"The Rufus Centre","Notting Hill Gate","Leeds","Nottinghamshire","GL1 2AA","AD00339"
75112280,871,"Bathurst Buildings","Sutherland Avenue","Swindon","Cornwall","DY1 2AA","AD00340"
6110278661,379,"Bournville Wharf","The Crescent","Norwich","East Riding of Yorkshire","BS1 1AA","AD00341"
6745668688,247,"Rochdale Exchange","Church Street","Derby","Suffolk","BL1 1AA","AD00342"
9279502409,890,"The Drapery","Church Street","Carlisle","Lincolnshire","WV1 2AA","AD00343"
6804839676,233,"The Broadway","The Crescent","Middlesbrough","Leicestershire","M1 3AA","AD00344"
9760662604,1187,"The Close","Gillespie Road","Gloucester","Derbyshire","IP1 3AA","AD00345"
8744749570,82,"Rochdale Exchange","Thornhill Road","Salisbury","Lincolnshire","BH1 1AA","AD00346"
3695300264,1299,"Trinity Walk","The Crescent","Crawley","Suffolk","MK1 1AA","AD00347"
6855987303,1412,"The Triangle","Kensington Palace Gardens","Bradford","South Yorkshire","SR1 1AA","AD00348"
4598972688,222,"Bournville Wharf","Barons Court Road","Doncaster","Gloucestershire","WV1 2AA","AD00349"
3172173135,655,"The Headrow","Fitzroy Square","Gloucester","Staffordshire","IP1 3AA","AD00350"
3175499708,466,"The Bridges","Wimbledon Park Road","Newcastle upon Tyne","Berkshire","SR1 3AA","AD00351"
1223177998,789,"Castlegate","Sutherland Avenue","Wolverhampton","Shropshire","CR1 1AA","AD00352"
1298550831,624,"Gunwharf Quays","Church Street","Gloucester","Hertfordshire","WD1 1AA","AD00353"
4438759870,1313,"Waterfront","Parsons Green Lane","Liverpool","Hertfordshire","WV1 3AA","AD00354"
7689057985,1422,"Gunwharf Quays","Alverstone Street","Plymouth","Greater Manchester","SP1 1AA","AD00355"
898446899,1145,"Guildhall Square","Barons Court Road","Bolton","Tyne and Wear","EX1 3AA","AD00356"
3856011358,1265,"Grand Arcade","Lauderdale Road","Birmingham","Hertfordshire","CR1 2AA","AD00357"
3716770663,615,"The Deep","Margravine Road","Bolton","Derbyshire","LN1 3AA","AD00358"
4772221425,758,"The Broadway","Alverstone Street","Blackpool","Gloucestershire","LS1 1AA","AD00359"
961503246,1498,"The Interchange","Margravine Road","Lincoln","Norfolk","B1 1AA","AD00360"
2000830382,1389,"St Paul's Place","Park Avenue Road","Oxford","Oxfordshire","SR1 3AA","AD00361"
1765678048,788,"Crusader Court","Sutherland Avenue","Sunderland","Isle of Wight","DE1 1AA","AD00362"
3612276352,1257,"Quayside Quays","Notting Hill Gate","Cambridge","Devon","WV1 1AA","AD00363"
3306591149,1410,"The Hive","Thornhill Road","Manchester","Greater London","CR1 2AA","AD00364"
3351917147,217,"The Quadrant","Gillespie Road","Dudley","Leicestershire","PE1 3AA","AD00365"
4594344372,910,"The Drapery","Margravine Road","Luton","South Yorkshire","WF1 2AA","AD00366"
5474699689,1157,"The Triangle","The Boltons","Salisbury","West Yorkshire","S1 1AA","AD00367"
5310753613,136,"Waterfront West","Barons Court Road","Kingston upon Hull","Oxfordshire","PL1 2AA","AD00368"
2360836781,302,"Kelham Island","Alverstone Street","Ipswich","Durham","FY1 1AA","AD00369"
7531393859,601,"The Malago Estate","Lauderdale Road","Doncaster","Cheshire","BD1 2AA","AD00370"
1865604968,181,"The Quay","The Crescent","Wolverhampton","Greater Manchester","GL1 3AA","AD00371"
9833540333,263,"Bathurst Buildings","The Boltons","Watford","Norfolk","BL1 1AA","AD00372"
9796670232,580,"The Ascent","Chipping Norton Street","Cambridge","North Yorkshire","SP1 3AA","AD00373"
8305108058,1416,"Friar Street","Marylebone High Street","Sunderland","North Yorkshire","BS1 1AA","AD00374"
6274247602,1202,"The BH1 Apartments","Canonbury Grove","Rochdale","Oxfordshire","PL1 3AA","AD00375"
6315101518,1283,"Cathedral Square","Barnsbury Road","Newcastle upon Tyne","Dorset","SR1 3AA","AD00376"
7163983573,1435,"The Cube","Addison Road","Lincoln","Bedfordshire","HU1 1AA","AD00377"
1203462840,918,"The Sands","Lauderdale Road","Middlesbrough","Derbyshire","BH1 3AA","AD00378"
338390448,304,"Lace Market Wohnungen","Notting Hill Gate","Sheffield","Surrey","TS1 3AA","AD00379"
6029871498,661,"The Residence","Addison Road","Watford","Norfolk","CA1 2AA","AD00380"
2256574121,782,"The Elements","Addison Road","Salisbury","East Riding of Yorkshire","NE1 2AA","AD00381"
7826853206,325,"The Pumphouse","Alverstone Street","Bolton","East Sussex","EX1 3AA","AD00382"
9469641582,20,"The Rufus Centre","Lyttelton Road","York","East Riding of Yorkshire","YO1 2AA","AD00383"
7767096548,165,"The Ascent","Weltjie Road","Gloucester","West Yorkshire","B1 1AA","AD00384"
3978257882,893,"City Walls","Weltjie Road","Birmingham","Isle of Wight","WF1 1AA","AD00385"
9695623166,489,"The Workstation","Church Street","Blackburn","North Yorkshire","SO1 3AA","AD00386"
3196720462,1410,"Southgate Street","Highbury Fields","Coventry","Cambridgeshire","BS1 2AA","AD00387"
5065361363,1313,"Waterfront","Parsons Green Lane","Liverpool","Hertfordshire","WV1 3AA","AD00388"
1374819697,373,"Castlegate","Barnsbury Road","Dudley","Greater London","WF1 2AA","AD00389"
6567266015,469,"The Centre MK","The Boltons","Ipswich","Somerset","LU1 1AA","AD00390"
5813766499,1474,"The Custard Factory","Gillespie Road","Bradford","South Yorkshire","FY1 1AA","AD00391"
9701658590,918,"The Sands","Lauderdale Road","Middlesbrough","Derbyshire","BH1 3AA","AD00392"
7042281969,983,"The Promenade Apartments","Marylebone High Street","York","North Yorkshire","SN1 3AA","AD00393"
7649530906,756,"The Strait","Highbury Fields","Manchester","Buckinghamshire","IP1 2AA","AD00394"
9522717428,476,"Brayford Pool","Barnsbury Road","Doncaster","Cornwall","LS1 3AA","AD00395"
1896906702,101,"Rivergate","Kensington Palace Gardens","Gloucester","Shropshire","LN1 1AA","AD00396"
9532608249,432,"The Landmark","Wilton Road","Chester","West Midlands","EX1 3AA","AD00397"
115433449,886,"Rochdale Exchange","Elgin Avenue","Gloucester","Greater Manchester","PE1 3AA","AD00398"
9352363302,890,"The Drapery","Church Street","Carlisle","Lincolnshire","WV1 2AA","AD00399"
1898215065,652,"The Mander Centre","Park Avenue Road","Brighton","Staffordshire","EX1 3AA","AD00400"
3141253668,919,"Quayside Quays","Gillespie Road","York","Hampshire","BS1 1AA","AD00401"
1561563684,934,"The Ruskin","Wimbledon Park Road","Swindon","Northamptonshire","BL1 3AA","AD00402"
1663435766,708,"The Lanes Apartments","The Boltons","Middlesbrough","Worcestershire","PL1 1AA","AD00403"
6351660661,31,"The Distillery","Gillespie Road","Bradford","Norfolk","DN1 3AA","AD00404"
3557889807,829,"Cathedral Quarter","Canonbury Grove","Dudley","Hertfordshire","IP1 1AA","AD00405"
7332609363,911,"The Rufus Centre","Bramerton Street","York","East Sussex","M1 1AA","AD00406"
194046907,204,"The Silk Mill","Fitzroy Square","Stoke-on-Trent","Greater London","CV1 1AA","AD00407"
406670528,1274,"The Park","Thornhill Road","Stoke-on-Trent","North Yorkshire","WD1 1AA","AD00408"
2553636385,233,"The Broadway","The Crescent","Middlesbrough","Leicestershire","M1 3AA","AD00409"
3533800741,1304,"Kampus","Bramerton Street","Reading","North Yorkshire","TS1 2AA","AD00410"
1839280735,1383,"Fisherton Street","Chipping Norton Street","Gloucester","Isle of Wight","NE1 2AA","AD00411"
2468401859,485,"Bournville Wharf","Alverstone Street","Doncaster","Wiltshire","MK1 1AA","AD00412"
9030726938,1271,"The Unity Building","Barnsbury Road","Sunderland","Essex","DN1 3AA","AD00413"
2919098942,246,"Minster Court","Thornhill Road","Oxford","Kent","CA1 1AA","AD00414"
6762153488,711,"Milkstone Road","Marylebone High Street","Oxford","Greater Manchester","NG1 3AA","AD00415"
5460826047,858,"The Waterfront","Elgin Avenue","Plymouth","Durham","CA1 3AA","AD00416"
949753327,684,"Kemp Town","Barnsbury Road","Milton Keynes","Warwickshire","CV1 3AA","AD00417"
144548569,694,"The Promenade Apartments","Randolph Crescent","Blackburn","Cheshire","SR1 2AA","AD00418"
4524100849,705,"Middlehaven","Weltjie Road","Brighton","Greater Manchester","BD1 2AA","AD00419"
5025018382,167,"Victoria Street","Marylebone High Street","Stoke-on-Trent","Worcestershire","DN1 3AA","AD00420"
7881218053,379,"Middlehaven","The Crescent","Plymouth","Wiltshire","WD1 3AA","AD00421"
1994381140,377,"Moda Living","Randolph Crescent","Luton","Cheshire","CA1 3AA","AD00422"
5044507016,180,"The Strand","Lauderdale Road","Luton","Devon","LN1 2AA","AD00423"
7344112647,747,"The Unity Building","Highbury Fields","Sunderland","East Sussex","HU1 3AA","AD00424"
8460765067,432,"The Landmark","Wilton Road","Chester","West Midlands","EX1 3AA","AD00425"
9081897276,1483,"The Norwich Lanes","Addison Road","Carlisle","Derbyshire","CB1 3AA","AD00426"
8580785863,468,"The Malago Estate","Lyttelton Road","Manchester","East Riding of Yorkshire","WD1 1AA","AD00427"
2294187938,234,"The Hive","Chipping Norton Street","Leicester","Greater Manchester","MK1 3AA","AD00428"
1921772751,185,"The Mander Centre","Elgin Avenue","Rochdale","Devon","PL1 1AA","AD00429"
403472962,81,"St. Annes Way","Askew Road","Leicester","Cambridgeshire","OL1 1AA","AD00430"
5145353790,747,"The Unity Building","Highbury Fields","Sunderland","East Sussex","HU1 3AA","AD00431"
9099368518,462,"Wapping Wharf","Wilton Road","Stoke-on-Trent","Essex","MK1 3AA","AD00432"
4783761981,440,"The Big One Apartments","Notting Hill Gate","Kingston upon Hull","Greater Manchester","PL1 2AA","AD00433"
6000616597,331,"The Beacon","Church Street","Blackpool","South Yorkshire","LU1 2AA","AD00434"
5161071419,595,"Hadrian's Court","Highbury Fields","Newcastle upon Tyne","Nottinghamshire","WF1 2AA","AD00435"
3486977016,1315,"The Ascent","Park Avenue Road","Cambridge","Shropshire","CR1 3AA","AD00436"
1446937399,1335,"Frenchgate Shopping Centre","Highbury Fields","Blackburn","Worcestershire","TS1 1AA","AD00437"
3544806444,635,"The Residence","Highbury Fields","Luton","Northamptonshire","S1 3AA","AD00438"
2620969115,533,"Fossgate","Church Street","Wakefield","Nottinghamshire","BL1 1AA","AD00439"
3098320559,679,"The General Hospital Quarter","The Crescent","Watford","Lancashire","MK1 2AA","AD00440"
1278689427,432,"Edgbaston Park","Margravine Road","Newcastle upon Tyne","Rutland","PL1 2AA","AD00441"
4445685410,1006,"Quayside Quays","Thornhill Road","Middlesbrough","Staffordshire","BL1 2AA","AD00442"
1199698504,570,"Cassiobury Park","Parsons Green Lane","Peterborough","Northumberland","WF1 1AA","AD00443"
3687934950,1338,"Kemp Town","Highbury Fields","Exeter","Suffolk","BN1 2AA","AD00444"
5060955192,400,"St Paul's Place","Bloomsbury Square","Bristol","Hertfordshire","BL1 3AA","AD00445"
9931396709,757,"XYZ Apartments","Barons Court Road","Oxford","Leicestershire","BN1 1AA","AD00446"
9036328446,788,"Crusader Court","Sutherland Avenue","Sunderland","Isle of Wight","DE1 1AA","AD00447"
6053947512,645,"Bournville Wharf","Marylebone High Street","Southampton","Staffordshire","NE1 3AA","AD00448"
1769466533,529,"Highcross Leicester","The Boltons","Luton","City of London","MK1 3AA","AD00449"
4035855812,1422,"Gunwharf Quays","Alverstone Street","Plymouth","Greater Manchester","SP1 1AA","AD00450"
7745280311,764,"The Strand","Kensington Palace Gardens","Nottingham","Suffolk","NG1 2AA","AD00451"
9330642845,1440,"Porter Valley","The Crescent","Bournemouth","West Sussex","IP1 2AA","AD00452"
7113876684,1273,"Forster Square Apartments","Alverstone Street","Luton","Warwickshire","LS1 1AA","AD00453"
911490825,238,"City Park","Chipping Norton Street","Bolton","North Yorkshire","LN1 2AA","AD00454"
7424996665,368,"The Leverton","Wilton Road","Sheffield","Dorset","YO1 1AA","AD00455"
8442461302,563,"Kelham Island","Parsons Green Lane","Brighton","Herefordshire","LE1 1AA","AD00456"
3175740448,909,"Hampton","Barons Court Road","Wolverhampton","Durham","NE1 1AA","AD00457"
5914559677,29,"The Deep","Thornhill Road","Southampton","Dorset","DN1 1AA","AD00458"
8785747726,1350,"Rivergate","Gillespie Road","Derby","Kent","WD1 1AA","AD00459"
1038008085,797,"Minster Court","Chipping Norton Street","Bradford","Dorset","LN1 1AA","AD00460"
1872954979,368,"Cathedral Square","Addison Road","Carlisle","Merseyside","PL1 2AA","AD00461"
3362034039,562,"The Silk Mill","Elgin Avenue","Leicester","Merseyside","NN1 3AA","AD00462"
2847706860,298,"Blackburn Mall","Kensington Palace Gardens","Brighton","Merseyside","CR1 3AA","AD00463"
8913970724,357,"Mayfield","Chipping Norton Street","Lincoln","Greater Manchester","LN1 3AA","AD00464"
